Word,Frequency,PMI,R_Entropy,L_Entropy
十四,153,92.48316631544004,5.400773496588591,4.209522259833572
大师,153,88.08268835079355,4.784362728277235,5.148336907130733
圣朝,152,1179.9501273039477,5.607449925076471,4.28755778194731
大吕,150,141.44447926513502,4.914047123550554,5.00403729275059
未尝,146,1397.9853407620717,2.8696425967308477,5.867641892149038
文王,146,148.92377449672784,3.604999912210775,5.317546634877263
春秋,142,1717.779038806285,4.66352073997874,5.4597707225627
堂下,142,356.01715918621585,3.568066230717484,5.137966949724564
姑洗,141,8869.990711862083,4.60583810571261,5.274719292846506
不能,140,96.47022297106543,5.6833866505832855,5.812414310268056
应钟,138,198.58045503010536,4.87929833946079,5.3212053478536125
堂上,136,431.99228852277446,3.864108687879046,5.200299852072125
君臣,133,472.9171451707892,4.329384273082187,4.874311751437737
十三,133,87.21152495457511,5.38898219670543,4.774483929307765
六律,130,197.26622089283737,3.69510031776139,4.003596340657859
登歌,129,775.0332600113911,5.149541792643638,5.392295235303613
岂非,128,237.77156239436647,5.859576808976273,5.063714818908366
南吕,127,538.7429347323657,4.859596273670728,5.0039800305066775
三十,127,83.27717044534616,3.6144272366059442,4.415294730424444
十五,124,80.65338490116991,5.499227541723357,4.286667301254857
太蔟,121,2001.2483690167244,4.514391582055954,4.919743252010052
非特,120,324.3151696486286,5.9955718753061005,5.572964554947569
莫不,120,115.36946710749619,5.178638334789373,5.34387273319203
大射,120,89.17151953671555,5.031443865280149,4.467497335236046
同意,115,368.8674960505529,5.6996195515352195,6.0113330875884055
钟磬,115,158.78497153831515,4.9751045676736165,5.123663313020523
今夫,114,870.3634072077468,6.072617782032669,3.1191483500024
皇帝,111,551.8906409145086,5.255712512957719,5.312925127846737
师掌,110,636.3078789788843,2.475143783120616,3.417381382370244
明堂,110,632.5005169010996,3.414867738258682,4.721718939773491
林钟,110,509.0694062384174,5.139153985692312,5.337411959934734
鼓吹,108,289.80931578947366,5.215814266194096,5.733905546527569
诗曰,108,123.8308705160953,5.897209812505216,5.333914620668307
夷则,107,116.69787002177158,4.9855169787566505,5.266288822422734
出入,106,484.0393633007255,2.97173106255631,3.7862521859274096
肆夏,103,1456.9155607959187,4.966562403893021,2.443369103642498
无射,103,200.5187406662594,4.903433765749628,4.944779170552949
琵琶,101,17819.990291262136,4.993507158645688,5.369667808008674
夹钟,101,726.6893463058203,5.328433186479381,4.936782284597666
亦可,101,129.98181123396975,2.563843176146604,4.971531197022672
干戚,99,2023.051002004008,4.254087718827046,4.140818909328831
可谓,98,87.6223336990049,4.460735444850915,4.16334537489444
武帝,97,248.4829478050428,5.492860491823688,4.091505413176117
四方,97,198.47467389935107,4.210348863020509,5.082484634178217
训义,96,2541.6002769443803,3.321928094887362,2.5485441152807526
宫架,96,752.979859748984,4.644468875123893,4.9039950163037975
大飨,95,148.02641609703588,4.021175880997982,5.0120459156002966
驺虞,94,10428.744318181818,4.677657529869601,2.5309586345045365
传曰,94,297.30486073296987,5.8273066391606045,4.379093676276976
古人,93,98.2050649646526,4.360546025365681,4.524255709531434
下管,92,172.53145444160972,3.385639380239147,4.36762102611531
荀卿,90,7366.390635451505,2.9247693232732606,4.474461245281906
司马,89,1138.4793708096956,4.622479411613898,4.162487031448704
四时,89,135.85273625138052,4.263345466614614,5.297074708817564
十八,88,91.85259037096938,4.558088670425058,4.141545216684304
十九,87,117.27888274163234,4.387403488119374,4.463811420051882
主人,86,98.20668703598975,4.606723048179461,4.718010505625532
十七,84,154.64636124275935,4.63780139475645,3.7888965720851466
上帝,84,148.19731246876083,4.8541383698553355,3.5567598310971578
升歌,83,358.7954125804294,3.77431445347448,4.767009380461688
鬼神,81,1537.5215003723008,4.795534667914181,4.213152798829789
仪礼,81,184.59604639728232,3.7987355581573157,4.860621777411045
上生,80,158.73553576061576,3.983328958320987,3.6909107306697693
八十,80,83.50235488269944,3.689223771274139,3.2699309752155785
羣臣,79,1355.050659763756,5.364898856902937,4.5766362828167
尔雅,79,1354.9113802222034,2.4490003224814108,4.166823241680437
金石,79,958.1159045857011,4.229051838300195,4.4195343821907835
黄帝,79,299.0074297544861,4.550376505022119,4.427046970137235
天神,79,109.89339751051936,4.608556225022875,3.5645596941963356
国子,79,82.98171957229877,4.288123937078118,2.6982986274583802
饮酒,78,2966.2447322076036,4.701911567078999,2.6815124754356265
清庙,77,502.19005571584916,3.3943605830212533,2.6245557939860693
日月,77,474.08789708496863,4.108931828496878,4.732306307988134
不失,77,83.55938774110547,4.207248391846951,4.3256760178690365
太常,76,467.0754446587378,5.241740088279977,4.649697115317384
武王,76,95.85854196215544,4.738257686878787,5.327234277586463
父子,75,348.243910892091,3.7482899571369805,4.547870358771686
周公,75,238.49106044593822,3.8021659359137936,4.726364095874161
七十,75,138.07710825246372,3.615304473585781,3.086587189429239
先儒,74,1118.9979073982533,2.588381448460844,3.9097109020871676
社稷,72,7969.188204788036,4.548256719597789,4.821044230903926
瞽蒙,72,5993.335510204081,3.580684418883156,4.781918728673215
孟子,72,486.27513375477434,3.6223350438057764,4.818653923388359
礼记,70,96.855950270179,2.989432044094048,4.069576746316394
律吕,69,242.08018770548207,4.816332290709614,4.900229543120969
三分,69,201.21873758734537,3.4017744869105733,4.685054488771491
小师,68,153.12380321432954,3.6492173911606125,4.331350167476246
施于,68,127.82795165915608,5.223800253703274,4.564685267402772
百物,67,240.22267563153906,2.7179943080901783,4.019828969629038
自然,67,110.4233757604328,2.991796387451465,4.4756212818758625
中吕,66,128.68920262604374,4.273275134667833,5.100990141987391
又曰,66,87.50274953283585,5.517804914780226,5.358619499224519
燕礼,65,132.10516495867037,4.528734193877989,4.6609823405548045
山川,64,4340.589587259357,3.957203769610666,4.143300682122861
雅颂,63,804.5441812893979,2.651809097620002,4.431246742289477
乡射,63,683.0926098771266,4.009241771290895,4.700673342574801
冕而,62,109.91260766848826,2.5205412659496687,4.515081281119166
下生,61,95.53434058667231,3.494308274689136,3.54110548118994
八佾,60,1177.5072172444027,3.544461380889593,4.623055945033775
节奏,60,129.3603140519943,4.208764404787317,3.986348105321544
文武,60,122.11644400681286,3.7460782540794417,5.05011058362008
鹿鸣,59,4976.658134191176,3.7563193479085943,2.881982871412041
明皇,59,359.29688453881886,5.039008515280189,4.281989457874597
笙磬,59,288.89135770193195,3.9762551840625004,4.002283921298745
五行,59,88.33319548105551,3.477864521890011,4.650930600835448
令奏,58,278.0577185274958,3.262371728851981,3.573511688595078
笙师,58,199.3943097958419,4.0400712272231765,3.5780564832443096
金奏,58,190.49911779968863,3.3597966777817256,2.8791709788773687
四清,58,125.854441161832,3.6567426325466403,4.066943859840478
为徴,58,119.54433589363518,3.914702814431629,3.084067913791135
西阶,57,1143.3507059800666,2.614196851750853,3.4018383527020943
中国,57,82.85551606327424,4.248284419121576,4.9861415491385905
箜篌,56,31636.10464758387,4.413423651596769,4.050931304471527
终始,56,298.5248960245359,4.058277477377708,4.063341477008533
宫县,56,239.85369689756962,3.847168069750044,4.389626305452215
钟鼔,56,90.47957676428905,4.3321296980280914,3.657852098548482
左右,55,1578.9265046296296,5.267456758861195,5.049274940679377
皇后,55,180.08820643642073,4.89537687801192,4.394729486133923
咸池,54,7322.309840425532,3.5752600194922017,3.714281700451843
清浊,54,1548.450780359012,3.1764551565079957,4.309926090014446
邦国,54,1327.051012210797,3.4516233035991997,3.574303598316319
编钟,53,364.2574645587916,4.138171939471838,4.7699746782469115
若夫,53,345.0110902255639,4.939723520396831,3.188386454365673
羽籥,52,587.8642004964369,3.533070018059598,3.6687331702229273
举矣,52,156.2895956350727,4.5588177435504935,4.270849402224989
太师,52,123.12160474716202,3.963074189428568,4.381278843305531
觱篥,51,31109.474576271186,5.0331841754063085,4.242101297273509
方响,51,1940.2315010570824,3.625,3.75
云门,51,881.1032473644578,3.2316047816247813,3.0905839014694476
郊庙,51,565.7738135531755,4.929791950188612,4.584504882062399
四夷,51,155.28340657207838,2.334781418144137,4.475247235652094
孰谓,50,448.25018560487655,4.863465189601649,4.068200114610507
柷敔,49,9254.732558139534,4.0744264811394055,3.996664690744917
貍首,49,8516.807859848484,3.853109633676419,2.885613940874734
教坊,49,2052.5238714683464,4.660201682213842,4.357786892895266
颂磬,49,485.0317161563103,3.7169752448993414,3.3825221656282944
地示,49,476.41934441513314,4.604833447066962,3.592721958000437
存焉,49,465.05760897667926,4.754441845713345,4.685938925659556
仁义,49,387.4528422186322,3.984295243871724,4.425308314778597
建鼓,49,177.2865976739602,3.0079716244400654,3.663373286152736
九夏,49,156.59904025128978,3.2330113868858685,2.914575405425378
二变,49,123.64700229455863,4.264606075441664,4.53860666139683
岂特,48,243.19170572550058,5.019974678246914,4.603308011580246
释奠,47,7607.281569664903,3.675386321518906,4.387465039153175
蕤賔,47,4451.31955624355,4.40531199144352,4.53598666059408
度数,47,542.1070117889551,4.628848957968555,2.7982298086641326
冬至,47,456.6398452222152,3.3206834606027975,4.8619702778069716
人鬼,47,221.1385048013084,3.6403357715520213,3.257266118676848
或谓,47,120.08086397069059,4.50118938350047,3.525689991331014
凡此,47,115.14922207450358,4.516418904454846,4.042391025854995
异矣,47,110.44100446800067,4.567099536193327,3.4218512797977647
享先,46,374.5502351166711,2.640753047364576,2.9555981063682846
太庙,46,194.49154596048945,4.526294499949898,3.344460523918882
形容,45,755.7337682538521,3.2569992067677074,3.1557360664521625
仲吕,45,593.3595905172414,4.454766207938904,4.37739433512737
学士,45,575.7881253137025,3.729981707104247,3.3939946964650525
大胥,45,236.64749415512972,3.731058871223468,4.277926089825635
师凡,45,145.87717237725187,2.924257543744476,2.7031910003054893
七音,45,98.45122474521723,3.9178770647005554,4.169987686210475
采苹,44,7254.778656126482,3.669246255671199,2.786437864511814
匏竹,44,2703.903709655819,3.7691957358571933,3.8908054820769826
箫管,44,602.9355033782523,4.129184812590067,3.721345768793426
太宗,44,196.7610903208202,4.689561096343497,4.486581685944733
三终,44,122.84713205274078,3.390441563190539,2.3335085253130687
眡了,43,33556.435799319726,3.845986920446448,4.243942707918268
开元,43,2941.769614968877,2.439922188451299,3.751846150050935
北面,43,1043.9780026455026,3.124085255639517,3.8643749998479078
胡部,43,823.161629119733,3.8402655651949273,4.208966082694624
月令,43,468.6575122026531,3.883976142806733,4.232211382973752
人情,43,87.101571199495,3.478622755589204,4.201356976491468
弓矢,42,9979.194563106796,3.3182924808513325,3.117274046621595
仲尼,42,7137.896111111111,3.4016116971969317,3.8582265843074333
贵贱,42,5063.667761429322,3.5454690557478834,4.168886994558423
郊祀,42,371.6274242300072,4.166509245270094,4.884183719779189
雅部,42,365.4628797360337,2.1280852788913944,2.75
特县,42,347.162991150841,3.3764512286522805,3.6977044971788096
三年,42,256.36948279990423,3.411521008495172,4.580023372597455
土鼓,42,142.86374722016308,3.907447709050183,3.417335540675775
乐府,42,107.3577110547865,4.8122096138120884,4.416094869379459
郑氏,41,822.6169259190433,2.8554256284241637,3.6596131914434227
九寸,41,344.1197109998399,4.333791798495228,3.038691082333593
万民,41,298.7092406620887,3.8633782258658886,2.2368608606650553
笙入,41,260.5128259274132,2.6518032980437543,3.781230285518311
东南,41,219.7743637818547,4.159517480745797,3.941506726301745
飨食,40,541.8889036505617,3.9561983328100943,3.8627370020580423
不敢,40,185.87303033985498,4.046439344671015,3.9348295085032605
各有,40,89.44056370011037,3.8328400246539314,4.803055907333277
尊卑,39,2300.5913867909367,3.305270633872557,4.323732369265592
门外,39,578.0273013565892,4.346192206475307,3.5643915655606135
庄周,39,522.8273089142899,3.726582026055294,4.340083251972111
四望,39,376.1957368313179,4.376363948212961,3.2286586442836684
阳气,39,189.623578807947,4.23105823222728,4.150410872541982
西南,39,180.36772813400793,3.7914365135676222,3.628704349904422
感人,39,134.2253217676972,3.1562852332300073,2.9777099111699408
古制,39,109.68744023977641,2.866933930916993,2.6074903753302676
阼阶,38,8815.399646107178,2.227033105036448,2.316613596312573
玉磬,38,315.91806211697775,4.280682339234349,3.673536570404344
太平,38,315.40518956660156,4.093340592892869,4.871178126382214
南郊,38,300.6277510064395,4.879506460812008,2.4054414498808177
三尺,38,160.9472166071313,3.219148988975142,2.532310423972251
六变,38,112.33588614924228,3.7496196984554926,4.280693631807705
殿庭,37,3646.280966442953,4.496898555450565,3.14538907259315
函钟,37,709.9011435858839,3.0968919324675706,3.323224988822981
八寸,37,240.45598201324222,4.317033095124793,2.9391830953586795
六寸,37,166.04193836261172,4.239877609387675,2.828017313238282
夏至,37,81.68015293984638,2.521196331639988,4.51364592935837
编磬,36,739.2929356217413,4.160704752887782,3.2062389286533897
四海,36,362.4881998617557,3.2079286971121572,4.514718016821337
后魏,36,330.3528882400584,4.382021446536747,3.9362600275315263
五色,36,237.78626899187424,4.294653473544341,4.786425874087821
路鼓,36,197.59726076555023,3.6150869889135033,3.8513099897106633
相应,36,151.6072962555066,3.773684376262022,3.957383766597777
在西,36,112.19872852863867,3.5164309060164665,3.485780821356459
采荠,35,5899.087695133149,3.608512968290146,2.160904723864324
尧舜,35,2800.5172413793102,3.9217212310452387,4.1043029317756154
太祖,35,249.92633442265796,4.729283016944963,4.764857659740294
郑声,35,101.0715308370044,3.517750788547593,3.451309989710663
主乎,35,80.6213982008574,4.2045822176135275,3.4274680795353314
养老,34,2703.9995667056633,3.5954317838032637,3.829966150010237
风俗,34,692.2265285295945,3.841447312526801,4.0060710131011685
瞽宗,34,551.4080494808924,4.377727452691787,2.668673695440707
北齐,34,458.5949882422105,4.395998870534841,4.017894147619623
起于,34,87.55339154736718,3.202000596078745,3.7369879306358205
椌楬,33,40870.544534412955,3.4075452578128926,3.2634577577473327
星辰,33,3656.73430330838,3.813206528961766,2.0068587897113637
受爵,33,2142.7107329842934,3.1879963942420884,2.453188816197031
祖考,33,1001.4905257936508,3.7098683589017414,3.421257064530053
小胥,33,678.7940088757397,3.6521147627546076,3.7193758224153695
饮食,33,640.4795072433118,3.403819407618525,3.5306390622295662
降神,33,497.34084638880677,3.737745165456522,4.000645725252348
取诸,33,346.265503875969,2.7429293647501454,3.3165289675810636
八风,33,171.23174324064547,4.024397470347699,3.965018266288633
先祖,33,166.33752677541605,3.4318497041442484,3.3600362731319717
备矣,33,98.42082967729355,4.349199939349345,3.434714862426219
崇牙,32,7581.604233896993,3.5026204074720737,2.8002963125427787
横吹,32,2118.8559884559886,3.879664004902593,2.7444061986443615
误矣,32,572.6302817587989,3.6835423624332306,4.077819531114783
建鼔,32,385.9300085419541,2.758781587452361,3.7310947955193376
入门,32,357.0931906614786,2.279417186688699,3.9650182662886326
吉礼,32,171.00085013217807,3.0680303358642105,3.408549096875308
四寸,32,120.43323798685654,4.601409765557392,3.0356061300625727
告于,32,87.81654042707159,3.578626767019874,3.4248008763572906
破阵,31,21167.86793154762,2.260332600569877,4.12323142879762
采蘩,31,7347.524405991736,3.0052196722704054,2.7192217131241563
太簇,31,2113.01355466429,4.195816471537619,4.413716068381603
賔客,31,1798.6163742690057,3.667928472292448,3.732444601324706
右手,31,1611.96750524109,2.615096688051362,2.9881065019639452
镈师,31,430.8915486558122,2.2140223564550325,3.588354347173234
防賔,31,223.81885374872158,4.502583407161069,4.567099536193328
第一,31,203.49060497253376,3.734848613650847,4.6717805845106355
功成,31,136.21054030115147,3.312459117174581,3.953565664946427
此欤,31,104.05952687936063,4.201841232302569,2.9042326000115626
揖逊,30,23471.342710997444,3.443019030245398,3.6314018453921717
吉凶,30,4944.663254310345,3.780394654123194,3.1995812306460643
长幼,30,2945.216623876765,2.990759147096384,3.7395722619867224
佛曲,30,2037.964765535364,4.3199025797939585,4.41506101220307
齐量,30,1192.630929174789,3.856196298219381,2.3735572622751855
奏陔,30,798.4653867347234,2.4871228053977976,3.0137576782928117
阴阳,30,476.6806908193741,2.7282823810654775,3.5483943455364035
大濩,30,420.7066562757862,3.642371448743902,3.408738512817241
圜钟,30,383.73034788426156,2.3735572622751855,3.6062389286533896
西北,30,308.04561627282493,3.8402239289418523,3.8518411137950777
制度,30,199.32875046154516,4.173557262275185,4.051841113795078
鼗鼓,30,129.95933443474155,4.228165046627903,3.6025888586942383
二尺,30,119.21816339521168,3.339572261986723,3.41506101220307
间歌,30,110.00873057098333,2.7730235145750686,3.41379956460568
相生,30,108.38770062949534,3.481727678869736,3.46818194698418
笋虡,29,5895.913934426229,3.9861879650463043,2.9447415656322606
圜丘,29,5396.219687753447,3.9093680639438855,2.8257855129374603
抑又,29,1370.2039024892526,4.556088322639177,4.297130563869283
三才,29,633.534611630841,2.3823743017571757,2.924174352300441
鞉鼓,29,424.46818979266345,3.771437029461126,3.080050351464737
防宾,29,280.15490326112126,4.085055102756477,3.485228136034251
音比,29,135.9564532195857,3.8369589098021653,4.237291339955158
舞衣,29,114.17484126984127,4.142295219190901,2.1397218324096134
寓于,29,106.89188575880988,3.105259566737557,3.6040317545551486
然邪,29,104.34161741499798,3.6835423624332306,4.323161167392161
皆得,29,97.75990119012636,3.3654219428812175,2.871239914432361
投壶,28,26600.855072463768,2.8674924611847556,3.7950885863977324
胡笳,28,4653.042281575374,3.8219280948873617,3.2251479129484153
冲气,28,2336.038727272727,3.5121884039686613,2.975775903659594
丝竹,28,1210.8390349637168,3.124518654958899,2.0803319685129282
东序,28,356.58279560939735,4.053508854797679,2.335028785821963
东西,28,210.46428161908037,4.110577243331642,3.931208948910322
异异,28,209.7453402714009,3.178439190827718,3.1654203345205656
唐制,28,127.15589402531596,4.24986776225629,4.418295834054489
在易,28,114.34812945830608,3.2498677622562893,3.8332696895151073
象武,28,83.93163682922926,3.276610871654405,2.574865137793185
轩架,27,2999.1160130718954,2.868507898969236,3.375
进退,27,2733.4469387755103,2.9471602685644416,3.60076678146976
宾客,27,2096.0704225352115,3.500283688055054,3.05953796472579
风雨,27,1777.1424012049056,4.152492594515677,3.926571651178275
师旷,27,1272.3335815147625,3.1973412871630895,4.236368983644952
动静,27,811.7509090909091,3.4080531326597554,2.196840336225675
法度,27,490.56040268456377,3.226697689984209,3.8048325223707584
旋宫,27,392.83562816579865,2.5802341939687476,3.8112314304963317
商颂,27,377.67797372271673,3.778423503030127,4.053508854797679
立秋,27,334.2870932491501,2.7171263907318446,3.8924071185928746
数度,27,311.4231769851444,3.2626831892554913,2.6891675943554194
燕射,27,220.76529312188168,2.9794705707972513,3.344360937770434
籥师,27,174.46714662911458,3.0332696895151074,4.053508854797679
南风,27,173.90267464873742,3.1920058354921066,2.0331516391539957
兴焉,27,161.74347818991825,3.931208948910323,2.065874208306884
三代,27,158.58974744630194,2.723013285941333,4.023465189601646
并用,27,141.59255142857143,4.310443057719025,4.43063240949075
太尉,26,1462.069056372549,4.3637132757501895,4.440636352673266
天竺,26,851.3260667903525,3.5383201891060003,3.6464393446710157
竽笙,26,786.2451232371161,3.697796811598594,4.053660689688185
司徒,26,633.3873168400935,4.303508854797679,2.773296782147469
旄人,26,219.6414356198682,3.772055208874201,3.725650756112093
春官,26,210.48841743119266,2.321928094887362,2.5219280948873624
神明,26,113.83506035017413,3.7154535460473674,3.734308353573255
小吕,26,95.89649947753396,3.0901998765158556,2.157912166762854
矣今,26,93.33961961539063,2.7903093997008197,4.469670487371861
旱暵,25,24278.5582010582,2.36307418942857,3.349275070710713
兄弟,25,11500.369674185464,3.623465189601646,3.3777968115985946
刚柔,25,5355.5643090569565,3.429275070710713,3.697796811598594
耳目,25,4196.294010059442,2.9728786893420303,3.772055208874201
播鼗,25,1714.7412182361734,3.4438561897747237,3.6692750707107127
长短,25,905.4873115478728,3.5076013115120555,3.6732696895151067
召南,25,654.3619160344532,3.043215692534584,2.476623811079363
祭统,25,434.89342444461295,2.7646946861307393,2.728212945841001
帗舞,25,432.11672473867594,3.386842188131012,2.886842188131012
春分,25,246.47355671099842,2.1917374334224666,4.373660689688184
臣尝,25,231.50667480626413,2.0570148112524405,3.37287868934203
对曰,25,207.34026930549908,4.403856189774722,3.5932696895151075
击磬,25,182.9662628791987,3.4292750707107125,3.4332696895151074
虽主,25,149.97050364414812,2.5617062775743142,3.8634651896016465
九变,25,138.2243479099078,3.1288840705376355,2.6881020701914804
未必,25,117.35071096107616,3.013660689688186,3.9892750707107116
而弗,25,107.87223363690647,3.159079570624174,2.7328786893420305
恺乐,25,106.89295905887835,3.288502305771505,3.269275070710713
在东,25,90.30761858090622,3.619470570797251,3.3648894517332395
六孔,25,89.34230329651501,3.9434651896016457,3.6234651896016463
铜钹,24,11931.477789815817,3.6143694458867563,2.3695710038552735
缀兆,24,6581.654863290005,2.7814536459234778,2.2295739585136225
喜怒,24,4421.017262143718,2.7500000000000004,3.517894147619623
鸣球,24,4377.088235294118,3.255681110025267,2.691433021821464
军旅,24,1592.3588779641411,3.803508854797679,3.1174924611847556
羯鼓,24,724.5232894736843,3.6464393446710153,3.3082708345352603
击拊,24,714.3716917488324,2.8927021732601896,2.2698157169987727
八卦,24,393.15117005515594,3.6682958340544896,3.5697738350294785
左氏,24,379.54073614557484,3.9182958340544904,3.8868421881310122
行列,24,348.9880451574569,2.709147917027245,3.6845608142862893
童子,24,258.0670665979285,2.934560814286289,3.6887218755408675
立春,24,237.17004780979454,3.355388542207534,3.577819531114783
相见,24,135.6096011230248,3.8553885422075345,2.5827230088457287
治道,24,113.35504141673808,3.8035088547976788,2.2254128972590443
变宫,24,98.7981133471939,3.1147869792568117,3.058746230592378
其宿,24,94.76393675379154,3.8349625007211565,4.001629167387823
蔡邕,23,36361.375538329026,3.288502305771505,3.584012370211935
搏拊,23,6278.339827483641,3.140361163698484,2.9864147115206285
祖宗,23,266.43666256429674,3.3061706517091873,4.2626923908396215
存乎,23,207.7700852429325,3.534219021180341,3.82790978214397
南北,23,168.42029315077238,2.3799546121958626,3.1687245882861363
事亲,23,168.33433153630216,3.288502305771505,3.708132064658602
九功,23,159.12984658298467,2.016458117820183,2.6816259570743926
乃奏,23,146.11149875228,3.170543891762937,3.1207505427313436
不息,23,124.42396135436562,3.849223912390625,2.239678259840456
逹于,23,120.09979118303063,2.3417876313881414,3.375458827510635
男女,22,2814.3363534987457,2.6171895725927143,3.4428621651554656
耦射,22,1406.7759894091416,2.823067982273661,2.131282484597587
轩县,22,1334.4381361533378,3.249460279921617,2.7480638507320547
度量,22,1188.628811962793,3.020727779800786,2.679374370513198
干戈,22,1078.9605344021377,3.3176400059662168,2.840811597071987
革木,22,993.0427661510464,3.101508755867878,3.1701348924281936
景公,22,717.7918444254835,3.481714572986072,2.795461844238322
弹琴,22,561.8178757269667,3.293455052528059,3.6069367321753205
立冬,22,520.8184749522778,2.8585552118703146,3.4677201004745006
五岳,22,405.5774090516462,3.2210972500579564,3.308751351247166
当时,22,325.4359929078014,4.061482186720775,3.8453509366224345
七寸,22,252.1785979703357,3.879664004902593,2.2585728843419157
入学,22,228.3735521672247,3.3176400059662177,3.2025459616189673
大丧,22,203.93576897436415,2.764694686130739,3.1307179879273748
诗序,22,197.54076530961675,2.321127473337187,3.6421498816369025
賔射,22,192.50618802440886,2.5541522113239497,3.820888851350188
国门,22,162.19512371465296,2.2942740671928616,2.140361163698485
焉建,22,129.81658549131183,3.459431618637298,2.1180782093497093
春夏,22,115.62409946282743,3.1339198250586526,3.629219686524096
小雅,22,91.03104696721718,3.6841837197791887,3.1751231351134614
三寸,22,89.81937851724982,3.8453509366224354,3.4771752334356227
五寸,22,89.0940537916731,4.061482186720775,2.0201866968442483
俯仰,21,28980.93157894737,2.4809381138541116,2.83256087505669
辟廱,21,15940.710918114144,3.2393538721672006,3.5944656369614516
蕤宾,21,2661.187448218724,3.975418017913833,3.5585186130489057
容貌,21,2368.91641570893,2.7121168268195093,3.232101804845414
众庶,21,1368.8699126358406,3.1542221846835212,2.3538109795800106
西戎,21,1114.6512145748989,2.0709505944546684,3.984183719779189
笙镛,21,1039.1631349077968,2.5840236870150894,2.9709505944546684
高祖,21,779.388110403397,4.201841232302569,3.6304126608739975
常御,21,650.0816130337988,2.4516084941043093,2.601382162091293
笙簧,21,606.9448398576512,3.821928094887362,3.6537567082870006
大抵,21,396.04454194237803,3.916126946588283,4.070656113151928
盛德,21,374.10356976473327,3.082328136858429,3.630412660873998
仲春,21,368.35473050458717,2.6168787315814135,2.5342436128428614
治乱,21,330.28825192802054,2.6586806629422504,3.916126946588283
子男,21,252.37441071709182,3.0755800678071776,2.810446901403826
正直,21,230.31525012548101,2.3156678763770073,3.041625614369223
伯公,21,219.25278156996586,3.0823281368584294,4.201841232302569
鼔吹,21,187.83937134502924,3.9754180179138325,4.070656113151928
成均,21,184.54331266607616,2.9637459942073314,3.1368637096073178
安国,21,141.1488256102652,3.7216117239699003,2.463458298648303
镈钟,21,139.13675923285456,3.820888851350188,3.916126946588283
立夏,21,112.95926746496457,3.172810733519864,3.334679141051595
四面,21,107.13540129247447,3.7849418274376414,2.677269211778593
云和,21,94.61964974813681,2.6586806629422504,3.4548223999466066
后汉,21,92.80619227398368,4.297079327540665,3.5280643115840493
长防,21,87.82820873892595,2.00633093059618,2.868507898969236
所待,21,87.62634612105713,2.067130688335406,2.0095031362402964
拍板,20,22493.370098039217,3.7004397181410926,3.3211043305784895
灵台,20,3775.111065405183,3.2806390622295662,3.6835423624332306
父母,20,3160.2255509641873,3.5464393446710147,2.863865121950854
百姓,20,1187.000582034534,3.681880802803401,3.5219280948873624
左手,20,801.6505066387142,2.4192407046368487,3.403701696057348
鼖鼓,20,483.0155263157895,3.366091329119191,3.503258334775645
北郊,20,351.2974659317103,4.084183719779189,2.260964047443681
奸声,20,327.7605357142857,2.65887184844536,3.9841837197791885
盛徳,20,265.96229641221817,2.708694969562842,3.621928094887362
吹笙,20,181.44118228548834,2.3627402784989338,3.350209029099897
大旱,20,173.62496925667367,3.039353872167201,3.108694969562842
鼓簧,20,170.97894736842105,3.721928094887362,2.595461844238322
宣王,20,149.60379173187272,3.721928094887362,2.621928094887362
文采,20,143.6466159529176,3.0659573209491744,3.3464393446710154
凶礼,20,129.14126702690533,3.046439344671015,3.721928094887362
尚书,20,127.01039702447885,3.2464393446710154,2.950212064914747
宫调,20,100.8455169306675,3.6464393446710153,3.6464393446710153
兵舞,20,98.4265873015873,2.384183719779189,2.7232196723355075
子路,20,92.8650429045576,3.572431251322119,3.969815782426811
凤凰,19,15815.746485260772,3.3027227528624894,3.625
朝廷,19,3020.415815000866,3.215841172683752,3.616348566075163
酌献,19,1862.216105088909,3.3660913291191914,3.1751231351134614
西凉,19,1598.831881533101,3.572469458770136,3.734521664779752
好恶,19,1552.4270388176637,3.0311161724560187,3.2866294867861945
杂比,19,930.3380285447512,2.865576855207248,3.7216117239699003
行缀,19,612.625753184014,2.5755886970847777,2.3134597501718237
笙竽,19,574.5637439040464,4.03740119765411,3.7871439606981383
路鼔,19,347.6248106060606,3.4263674884732254,3.8521687236032816
倡和,19,299.17832110839447,2.1398355237062026,3.5368867237421666
内外,19,265.81998277347117,3.8268748818646365,3.681880802803402
舞雩,19,224.41261904761905,2.827819531114783,2.9339545780481746
虞书,19,188.5310580832108,3.286629486786195,2.5073801024236357
信矣,19,164.92499952707942,3.875,3.110578014789015
第二,19,163.22369135432658,3.1105780147890156,3.2158411726837524
法曲,19,156.1036924633283,3.9321380397593733,3.5
曰吾,19,137.69004291743823,3.5110854081804264,2.774243302917269
灵鼓,19,128.35377622377624,2.2492870686521593,3.11583409216322
八尺,19,128.0972987467125,2.535857775918279,3.003112542159204
气应,19,108.980378125,2.1440239107574226,2.920596937187078
子张,19,107.08300119753125,3.326360407952693,3.969815782426811
四代,19,102.87597496076557,2.1398355237062026,3.1158340921632193
韶舞,19,98.28289885297184,3.576617644908665,2.535857775918279
与易,19,86.85122804046482,3.40582225028569,3.5766176449086657
新声,19,85.3075366927593,4.037401197654111,3.9321380397593733
蒉桴,18,35297.28846153846,2.2584598927441624,2.816340113853408
